企業名,ティッカーシンボル,平均成長率,成長率20%超,最新営業利益率,営業利益率10%超,上場日,上場5年以内
ミルボン,4919,-0.09150762503000376,False,0.11568110685821023,True,2001-01-04,False
日本色材工業研究所,4920,0.04193373917517625,False,0.013758954404156181,False,2000-01-04,False
ファンケル,4921,0.07079345716937395,False,0.07578551088372991,False,2001-01-04,False
コーセー,4922,0.03392528044916524,False,0.053224635992623316,False,2001-01-04,False
コタ,4923,-0.050498175569920534,False,0.22949277801780632,True,2002-09-19,False
ハーバー研究所,4925,0.15486649983389622,False,-0.05064299439809697,False,2003-06-11,False
シーボン,4926,0.09591850539871309,False,-0.01703761969487045,False,2010-02-22,False
ポーラ・オルビスホールディングス,4927,0.00691582516431725,False,0.0928080136638508,False,2010-12-10,False
ノエビアホールディングス,4928,-0.057622931808716915,False,0.1762853306049367,True,2007-10-25,False
アジュバンホールディングス,4929,0.023876279762642765,False,0.053156187163070696,False,2012-12-13,False
グラフィコ,4930,-0.11294704471454398,False,0.05410298740048807,False,2020-09-24,True
新日本製薬,4931,-0.03570087866416316,False,0.09972644941970095,False,2019-06-27,True
アルマード,4932,-0.018704259810066366,False,0.12739173687390726,True,2021-06-24,True
Ｉ－ｎｅ,4933,-0.17603954177043127,False,0.10515572845376174,True,2020-09-25,True
プレミアアンチエイジング,4934,-0.04097236647522166,False,-0.023169189109440994,False,2020-10-28,True
リベルタ,4935,-0.09657284607623544,False,0.024341104192341634,False,2020-12-17,True
アクシージア,4936,-0.27660372852260107,False,0.16751295935740598,True,2021-02-18,True
Ｗａｑｏｏ,4937,0.4195322292582569,True,0.16100315469839208,True,2021-06-29,True
エステー,4951,0.015681615617393823,False,0.053010356327891875,False,2001-01-01,False
アグロ　カネショウ,4955,-0.007605647281997345,False,0.08805945971358606,False,2001-01-12,False
コニシ,4956,0.04136541822528639,False,0.06017561355289081,False,2001-01-01,False
ヤスハラケミカル,4957,0.012186102914193123,False,0.017503997307077336,False,2001-01-04,False
長谷川香料,4958,-0.08146794733664038,False,0.11577827789253013,True,2001-01-04,False
ケミプロ化成,4960,0.029294154696179946,False,0.03665754601876906,False,2000-04-05,False
上村工業,4966,-0.14986287696824788,False,0.17546925334162042,True,2000-04-04,False
小林製薬,4967,-0.04606949109327511,False,0.14864950563546742,True,2001-01-04,False
荒川化学工業,4968,-0.02530282666800887,False,-0.03661039140889577,False,2001-01-04,False
東洋合成工業,4970,-0.10325928834901595,False,0.1454579090864537,True,2000-03-17,False
メック,4971,-0.039758737620561514,False,0.1778005625500844,True,2003-04-07,False
綜研化学,4972,-0.08676556286161703,False,0.0533521447797397,False,2001-04-20,False
日本高純度化学,4973,-0.06007925512585962,False,0.03492440323728183,False,2004-03-22,False
タカラバイオ,4974,-0.23429395418632507,False,0.2629315860868675,True,2004-12-07,False
ＪＣＵ,4975,-0.05976211603415005,False,0.3421815477623866,True,2005-12-22,False
東洋ドライルーブ,4976,0.19068305881736855,False,0.06660450745587501,False,2008-02-14,False
新田ゼラチン,4977,-0.03226958797027638,False,0.05767365895983259,False,2011-12-20,False
リプロセル,4978,-0.2449599219039,False,-0.12062015304386221,False,2013-06-26,False
ＯＡＴアグリオ,4979,-0.11139211961532391,False,0.1299503242721126,True,2014-06-25,False
デクセリアルズ,4980,-0.1780108003935064,False,0.30412463383160493,True,2015-07-29,False
アース製薬,4985,0.0872674611489243,False,0.04026676097610266,False,2005-11-30,False
昭和化学工業,4990,-0.033686158305017644,False,0.06511303380386084,False,2001-01-09,False
北興化学工業,4992,-0.04511013105394109,False,0.0976407897937073,False,2001-01-01,False
大成ラミック,4994,-0.03122362018551983,False,0.08619576640067055,False,2002-04-12,False
クミアイ化学工業,4996,-0.1254676056164361,False,0.08750822971143216,False,2001-01-01,False
日本農薬,4997,-0.14600645843672874,False,0.08560094034675286,False,2001-01-01,False
フマキラー,4998,-0.1028858832849237,False,0.03077197303603837,False,2001-01-04,False
富士興産,5009,-0.011028450424363142,False,0.005209533908072473,False,2001-01-01,False
日本精蝋,5010,0.0980809277118045,False,-0.02547917434574272,False,2001-01-04,False
ニチレキ,5011,-0.05172421493766447,False,0.09650879497939972,False,2001-01-01,False
ユシロ化学工業,5013,-0.05907655850188124,False,0.022438774201820746,False,2001-01-01,False
ビーピー・カストロール,5015,-0.03426991871767086,False,0.0920641181740603,False,2001-01-04,False
富士石油,5017,-0.1260155232211573,False,0.0059104697230929065,False,2003-01-30,False
ＭＯＲＥＳＣＯ,5018,-0.03257424137704701,False,0.01724194771371114,False,2008-07-29,False
出光興産,5019,-0.09486980558031662,False,0.029868190253652574,False,2006-10-24,False
ＥＮＥＯＳホールディングス,5020,-0.08805190327885482,False,0.013747694710783846,False,2001-01-01,False
コスモエネルギーホールディングス,5021,0.005080527369295244,False,0.058663506063315225,False,2015-10-01,False
マーキュリーリアルテックイノベーター,5025,-0.015541434483833641,False,0.09824207690409857,False,2022-02-25,True
トリプルアイズ,5026,-0.08230980381617414,False,-0.11497381359919805,False,2022-06-01,True
ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,5027,-0.3023210386815795,False,0.026389719067543334,False,2023-03-29,True
セカンドサイトアナリティカ,5028,-0.32142573052798,False,0.2471712046236496,True,2022-04-05,True
サークレイス,5029,-0.11148546555534895,False,0.03460632755064126,False,2022-04-13,True
モイ,5031,-0.048342428471143485,False,0.022174830473895894,False,2022-04-27,True
ＡＮＹＣＯＬＯＲ,5032,-0.4821332696400158,False,0.3713253221142014,True,2022-06-09,True
ヌーラボ,5033,-0.16300440769039534,False,0.03737773831259748,False,2022-06-28,True
ｕｎｅｒｒｙ,5034,-0.341648272228776,False,0.016929442678586648,False,2022-07-28,True
ＨＯＵＳＥＩ,5035,-0.10345032405311455,False,0.04344326498219523,False,2022-07-28,True
日本ビジネスシステムズ,5036,-0.15197071159695438,False,0.03717198581560284,False,2022-08-02,True
ｅＷｅＬＬ,5038,-0.27279453063015957,False,0.43909455893643967,True,2022-09-20,True
ドラフト,5070,-0.1393280419802348,False,0.013077836935954483,False,2020-03-17,True
ヴィス,5071,-0.09477322870350431,False,0.09679331974582694,False,2020-03-25,True
テスホールディングス,5074,-0.05828583026995826,False,0.19947697225047217,True,2021-04-27,True
インフロニア・ホールディングス,5076,-0.03766416774702663,False,0.057065554365593824,False,2021-10-01,True
セレコーポレーション,5078,-0.036490702107388064,False,0.05769526494356821,False,2022-03-11,True
ノバック,5079,-0.041762110748484495,False,0.08162696403005602,False,2022-03-31,True
横浜ゴム,5101,-0.17520200997640858,False,0.10184475705167695,True,2000-01-04,False
昭和ホールディングス,5103,0.2731946049926512,True,-0.0010819889132070823,False,2001-01-04,False
ＴＯＹＯ　ＴＩＲＥ,5105,-0.14520306243752412,False,0.13910188576855242,True,2001-01-01,False
ブリヂストン,5108,-0.142379672274746,False,0.11168227548796884,True,2000-01-04,False
住友ゴム工業,5110,-0.12334596997949783,False,0.05477327566950541,False,2001-01-01,False
藤倉コンポジット,5121,-0.06857563775723075,False,0.10893314164084458,True,2001-01-04,False
オカモト,5122,-0.027939726137156302,False,0.06965359925713593,False,2001-01-01,False
ファインズ,5125,-0.1268848324007373,False,0.25369400802445236,True,2022-09-28,True
ポーターズ,5126,-0.13502309964236495,False,0.2375551354757404,True,2022-09-30,True
グッピーズ,5127,-0.2673458529474653,False,0.27297292445074617,True,2022-09-30,True
ＦＩＸＥＲ,5129,-0.2778184849648763,False,0.19103800862897038,True,2022-10-06,True
リンカーズ,5131,-0.10146418481371666,False,0.05333543148016381,False,2022-10-26,True
ｐｌｕｓｚｅｒｏ,5132,-0.24555524135820195,False,0.18214152296118666,True,2022-10-31,True
テリロジーホールディングス,5133,,False,0.020337243567068918,False,2022-11-01,True
ＰＯＰＥＲ,5134,-0.31319019786978014,False,0.044899849373071184,False,2022-11-15,True
ｔｒｉｐｌａ,5136,-0.3675699038493232,False,0.1505812317368767,True,2022-11-25,True
スマートドライブ,5137,-0.374889458524266,False,-0.0056996443646602155,False,2022-12-15,True
Ｒｅｂａｓｅ,5138,-0.3491613624149893,False,0.22001871487729346,True,2022-12-16,True
オープンワーク,5139,-0.14746588384205628,False,0.3001776556425916,True,2022-12-16,True
アキレス,5142,-0.008327196194698572,False,-0.008574839900141105,False,2001-01-01,False
西川ゴム工業,5161,0.007527084259409067,False,0.007904896757566188,False,2001-01-01,False
朝日ラバー,5162,0.01760611678897935,False,0.02570020370420229,False,2000-01-04,False
ニチリン,5184,-0.09984008875873103,False,0.13627160878367856,True,2000-04-04,False
フコク,5185,-0.021135676206626746,False,0.024466094900264825,False,2004-03-01,False
ニッタ,5186,-0.01433776097319813,False,0.05670454545454545,False,2001-01-01,False
クリエートメディック,5187,-0.0485739919047109,False,0.06382315005209588,False,2001-01-05,False
櫻護謨,5189,0.13034900677680406,False,0.039825665846881735,False,2001-01-05,False
住友理工,5191,-0.05491353081147291,False,0.030568751039722,False,2001-01-01,False
三ツ星ベルト,5192,-0.0450790819189392,False,0.10891196584289177,True,2001-01-01,False
相模ゴム工業,5194,0.037110641990453885,False,0.11049244452761901,True,2001-01-04,False
バンドー化学,5195,-0.03937049554168789,False,0.06573816693691607,False,2001-01-01,False
不二ラテックス,5199,-0.03287003350627008,False,0.09411335609373353,False,2000-01-04,False
ＡＧＣ,5201,-0.10866112413677387,False,0.06279398233208898,False,2000-01-04,False
日本板硝子,5202,-0.08936164501062933,False,0.04559403081251203,False,2000-01-04,False
石塚硝子,5204,0.09806148065372189,False,0.03896103896103896,False,2001-01-01,False
有沢製作所,5208,0.02541130763184085,False,0.05215346748156021,False,2001-01-01,False
日本山村硝子,5210,0.003800565936084984,False,-0.0019959493968123515,False,2001-01-01,False
日本電気硝子,5214,-0.03640055810770948,False,-0.03722131340767357,False,2001-01-01,False
倉元製作所,5216,0.056837836638078953,False,-0.11086316974871846,False,2000-01-04,False
テクノクオーツ,5217,-0.230961424459331,False,0.20276870565445412,True,2000-01-04,False
オハラ,5218,-0.13422542714815858,False,0.07943374768958736,False,2005-10-21,False
住友大阪セメント,5232,0.07446580898316886,False,-0.041791846803937376,False,2000-01-04,False
太平洋セメント,5233,0.03944690021913803,False,0.005505582168683033,False,2000-01-04,False
ノザワ,5237,0.024537338218575882,False,0.04801632066335304,False,2000-04-04,False
ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,5240,-0.11869003751727619,False,0.048791277241394516,False,2022-12-20,True
アイズ,5242,-0.2663388918735658,False,0.18616745713028077,True,2022-12-21,True
ｎｏｔｅ,5243,-0.18136119230785294,False,-0.13691209434217042,False,2022-12-21,True
ｊｉｇ．ｊｐ,5244,-0.019353263358163526,False,0.09425409152077809,False,2022-12-22,True
ＥＬＥＭＥＮＴＳ,5246,-0.2090261457315615,False,-0.15331140998465778,False,2022-12-27,True
ＢＴＭ,5247,-0.16422677841833683,False,0.037013313103382975,False,2022-12-27,True
テクノロジーズ,5248,-0.37347148711706213,False,0.11817053987391885,True,2023-01-27,True
プライム・ストラテジー,5250,-0.12738217438802302,False,0.3276781734464365,True,2023-02-24,True
日本ナレッジ,5252,-0.10794801396459841,False,0.05728439308507552,False,2023-03-24,True
カバー,5253,-0.4564513404793466,False,0.16709069619191969,True,2023-03-27,True
Ａｒｅｎｔ,5254,-0.39302433093354466,False,0.35016643530733044,True,2023-03-28,True
モンスターラボホールディングス,5255,-0.16066309741120477,False,-0.15409723950663828,False,2023-03-28,True
Ｆｕｓｉｃ,5256,-0.29412654816240724,False,0.10488934952913097,True,2023-04-03,True
ノバシステム,5257,-0.08940423291166448,False,0.09050372543942925,False,2023-03-30,True
トランザクション・メディア・ネットワークス,5258,-0.09238839069328098,False,0.07151167059421422,False,2023-04-04,True
ＢＢＤイニシアティブ,5259,-0.15815220979320777,False,0.0063223735630300905,False,2017-12-19,False
リソルホールディングス,5261,-0.02095079299276792,False,0.014696264197511279,False,2001-01-04,False
日本ヒューム,5262,0.03626235088385987,False,0.03878118003285799,False,2001-01-01,False
旭コンクリート工業,5268,0.1494419571933517,False,0.05248929665466353,False,2001-01-04,False
日本コンクリート工業,5269,-0.045552239292072416,False,-0.0043153412605983505,False,2001-01-01,False
トーヨーアサノ,5271,-0.09575550143970442,False,0.01252223810949836,False,2024-02-19,True
三谷セキサン,5273,-0.040244496672401896,False,0.11615451641010746,True,2000-04-04,False
スパンクリートコーポレーション,5277,0.12125190550351457,False,-0.2255382516997596,False,2000-01-04,False
日本興業,5279,0.0358707896862002,False,0.02476060878158733,False,2000-01-05,False
ヨシコン,5280,0.08181186849274802,False,0.09623053985981456,False,2000-01-07,False
ジオスター,5282,0.0409968466553016,False,0.060314224737420576,False,2001-01-12,False
高見澤,5283,-0.03143964321110626,False,0.023670698807762597,False,2000-01-05,False
ヤマウホールディングス,5284,0.09587562290717448,False,0.10790558470011544,True,2000-01-07,False
ヤマックス,5285,-0.02389039287880194,False,0.04625078409229993,False,2000-01-07,False
イトーヨーギョー,5287,-0.02499550645922684,False,0.05187944900797325,False,2000-04-04,False
アジアパイルホールディングス,5288,-0.05014391643877888,False,0.05699124676856093,False,2005-11-11,False
ベルテクスコーポレーション,5290,-0.00022383594717656496,False,0.14223240577007423,True,2018-10-01,False
東海カーボン,5301,-0.1752262330829677,False,0.10641413836118545,True,2000-01-04,False
日本カーボン,5302,-0.10792168470426518,False,0.173607626693427,True,2001-01-01,False
ＳＥＣカーボン,5304,0.11095362528470683,False,0.2134798197427716,True,2000-04-04,False
東洋炭素,5310,-0.14055258835611106,False,0.18848348256888184,True,2006-03-29,False
ノリタケカンパニーリミテド,5331,-0.03982571715970906,False,0.06431100979253589,False,2001-01-01,False
ＴＯＴＯ,5332,-0.05065249806992952,False,0.07005406546327869,False,2000-01-04,False
日本碍子,5333,-0.07466026807885658,False,0.11937808454330878,True,2000-01-04,False
日本特殊陶業,5334,-0.08662571548356561,False,0.157665240445891,True,2001-01-01,False
ダントーホールディングス,5337,-0.0013988897060758232,False,-0.15502340655383506,False,2001-01-01,False
ＡＳＡＨＩ　ＥＩＴＯホールディングス,5341,-0.14787259420674995,False,-0.1336870834857751,False,2000-04-04,False
ＭＡＲＵＷＡ,5344,-0.10610577114954449,False,0.3425277192027753,True,2001-01-01,False
品川リフラクトリーズ,5351,-0.006996351830504621,False,0.08678568856381488,False,2001-01-01,False
黒崎播磨,5352,-0.043925893912021764,False,0.06763235311921163,False,2001-01-01,False
日本坩堝,5355,0.023622820410219087,False,0.018359108648316268,False,2001-01-01,False
美濃窯業,5356,-0.026780080154355363,False,0.09546008954134208,False,2024-03-18,True
ヨータイ,5357,-0.014048226159183405,False,0.14203618585382788,True,2000-04-05,False
東京窯業,5363,0.003616877523999381,False,0.1115442173059166,True,2001-01-01,False
ニッカトー,5367,-0.041662339171117314,False,0.1027065991983518,True,2007-03-19,False
日本インシュレーション,5368,0.050517409004785296,False,0.09297399428787151,False,2020-03-19,True
新東,5380,0.03197271968638108,False,0.003681715442224275,False,2001-02-28,False
Ｍｉｐｏｘ,5381,-0.0855792497716763,False,0.02123652968273282,False,2001-02-21,False
フジミインコーポレーテッド,5384,-0.12920907860314815,False,0.22678699866424631,True,2007-02-22,False
鶴弥,5386,0.05470366557005698,False,-0.031930337880877215,False,2002-04-04,False
クニミネ工業,5388,0.0033467068401694666,False,0.0540733168386313,False,2000-01-11,False
エーアンドエーマテリアル,5391,0.03380048242252376,False,0.03801020408163265,False,2001-01-01,False
ニチアス,5393,-0.04002490805488912,False,0.1258000302373633,True,2001-01-01,False
理研コランダム,5395,-0.05665878235130262,False,0.02746030475339302,False,2001-01-17,False
日本製鉄,5401,-0.0702833957053628,False,0.1020039154489714,True,2000-01-04,False
神戸製鋼所,5406,-0.08080804410894098,False,0.03493052398617113,False,2000-01-04,False
中山製鋼所,5408,-0.07406068030518449,False,0.07237658741525828,False,2001-01-01,False
合同製鐵,5410,-0.09480668275767316,False,0.05908142760645235,False,2001-01-01,False
ＪＦＥホールディングス,5411,-0.09216551552642782,False,0.04039615137733606,False,2002-09-26,False
東京製鐵,5423,-0.15198384967867898,False,0.10536893244197151,True,2001-01-01,False
共英製鋼,5440,-0.11548457905919707,False,0.0416597557033018,False,2006-12-19,False
大和工業,5444,0.02528464231225125,False,0.09320098870526164,False,2001-01-01,False
東京鐵鋼,5445,-0.0921368157955506,False,0.055017733405697405,False,2001-01-01,False
北越メタル,5446,-0.09566956841038506,False,0.03351646813452204,False,2001-01-04,False
大阪製鐵,5449,-0.059751572403825746,False,0.05068251082029349,False,2001-01-10,False
淀川製鋼所,5451,-0.10178444760001948,False,0.05749067240393257,False,2001-01-01,False
高砂鐵工,5458,-0.06670234554777592,False,0.06350114416475973,False,2001-01-04,False
中部鋼鈑,5461,-0.14238596129371883,False,0.16071802935010482,True,2022-12-28,True
丸一鋼管,5463,-0.16660747172775284,False,0.1097924042484712,True,2001-01-01,False
モリ工業,5464,-0.0332846270512559,False,0.1382616193135162,True,2001-01-01,False
大同特殊鋼,5471,-0.039014730115844255,False,0.08121314150206373,False,2001-01-01,False
日本高周波鋼業,5476,-0.04168025519270776,False,0.01845076429260847,False,2001-01-01,False
日本冶金工業,5480,-0.0950527569593802,False,0.14677610322891374,True,2001-01-01,False
山陽特殊製鋼,5481,-0.08401914829426693,False,0.07234354806356848,False,2001-01-01,False
愛知製鋼,5482,-0.03746158927671136,False,0.013754598602095105,False,2001-01-01,False
東北特殊鋼,5484,-0.018976490508586408,False,0.06017977100495464,False,2000-01-05,False
日本金属,5491,-0.04084432849432951,False,0.024026937564205,False,2001-01-01,False
ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,5527,-0.0977443866420109,False,0.03584333537615106,False,2022-12-13,True
リアルゲイト,5532,-0.2548734054248683,False,0.07872710343213299,False,2023-06-22,True
エリッツホールディングス,5533,-0.09347019720573063,False,0.1821502361208762,True,2023-06-27,True
ミガロホールディングス,5535,-0.1498625243704329,False,0.0783689935230063,False,2023-09-21,True
大平洋金属,5541,0.1909965544499278,False,-0.3611557442901412,False,2001-01-01,False
新報国マテリアル,5542,-0.14361619059458597,False,0.09688651490409915,False,2000-01-26,False
新日本電工,5563,-0.103832141276472,False,0.062102452686961754,False,2001-01-01,False
ジェノバ,5570,-0.06568605081041223,False,0.5398982408112879,True,2023-04-19,True
エキサイトホールディングス,5571,-0.047904432080690396,False,0.0825876898268146,False,2023-04-19,True
Ｒｉｄｇｅ－ｉ,5572,-0.17077091032376573,False,0.08900357294682079,False,2023-04-27,True
ＡＢＥＪＡ,5574,-0.3253282615656092,False,0.14512466181391326,True,2023-06-14,True
Ｇｌｏｂｅｅ,5575,-0.33573055804795543,False,0.2599750123460959,True,2023-06-14,True
オービーシステム,5576,-0.007433763447693698,False,0.08146809876187491,False,2023-06-21,True
アイデミー,5577,-0.39204190159456087,False,0.14292897352602696,True,2023-06-23,True
ＡＲアドバンストテクノロジ,5578,-0.13531898728705682,False,0.05267067687403784,False,2023-06-26,True
プロディライト,5580,-0.10762073871256161,False,0.06442651789879994,False,2023-06-28,True
グリッド,5582,-0.27556601965110333,False,0.15410575173816668,True,2023-07-10,True
エコナビスタ,5585,-0.288900303420429,False,0.35460422263178926,True,2023-07-27,True
Ｌａｂｏｒｏ．ＡＩ,5586,-0.284408425767447,False,0.1506522853724768,True,2023-07-31,True
インバウンドプラットフォーム,5587,-0.3109043040189315,False,0.16146708875627983,True,2023-08-30,True
ファーストアカウンティング,5588,-0.3878790779294441,False,0.10257523371197337,True,2023-09-22,True
オートサーバー,5589,-0.012485043813992236,False,0.3608963836677266,True,2023-09-26,True
ネットスターズ,5590,-0.269845566604717,False,-0.08645796098056553,False,2023-09-26,True
ＡＶＩＬＥＮ,5591,-0.280005488551309,False,0.18495417857607732,True,2023-09-27,True
くすりの窓口,5592,-0.1255305194471804,False,0.14149727663876355,True,2023-10-04,True
ＱＰＳ研究所,5595,-0.9496092154206712,False,-0.8458577909651895,False,2023-12-06,True
アウトルックコンサルティング,5596,-0.316287564452006,False,0.32679293762261075,True,2023-12-12,True
ブルーイノベーション,5597,-0.20114399069131517,False,-0.3847714495502527,False,2023-12-12,True
Ｓ＆Ｊ,5599,-0.15890824667850245,False,0.2590483251068147,True,2023-12-15,True
栗本鐵工所,5602,-0.03604940092834311,False,0.054795837439015595,False,2001-01-01,False
虹技,5603,-0.0589457179214948,False,0.030232732170919704,False,2000-04-04,False
日本鋳造,5609,-0.06120199749844405,False,0.047734791708865035,False,2001-01-04,False
大和重工,5610,0.06170510168905696,False,-0.015859350383872543,False,2001-01-05,False
日本鋳鉄管,5612,-0.07671775670266794,False,0.03019435446552522,False,2001-01-01,False
雨風太陽,5616,-0.3174562104388333,False,-0.23994764337696037,False,2023-12-18,True
ナイル,5618,-0.2878194569886255,False,-0.1291298924705757,False,2023-12-20,True
マーソ,5619,0.00843384048796647,False,0.3420689472221102,True,2023-12-21,True
ヒューマンテクノロジーズ,5621,-0.1512120762243827,False,0.07779824325249036,False,2023-12-22,True
日本製鋼所,5631,-0.026569233949646127,False,0.058021707348746024,False,2000-01-04,False
三菱製鋼,5632,-0.09197806029077023,False,0.032526665767546044,False,2001-01-01,False
メタルアート,5644,-0.0821174264237415,False,0.08601202586012026,False,2000-04-04,False
日亜鋼業,5658,-0.02690716534259215,False,0.05348606536139062,False,2001-01-01,False
日本精線,5659,-0.10063449642350601,False,0.08519009275303231,False,2001-01-01,False
神鋼鋼線工業,5660,-0.006273745426291222,False,0.030051150895140665,False,2001-01-04,False
パウダーテック,5695,0.08525558482322815,False,0.07934019252742218,False,2000-01-04,False
サンユウ,5697,-0.03796665163327099,False,0.04036835838228099,False,2000-04-10,False
エンビプロ・ホールディングス,5698,-0.09764320486212814,False,0.03136075448141976,False,2013-09-25,False
イボキン,5699,-0.12494477568069655,False,0.06746259660450954,False,2018-08-02,False
大紀アルミニウム工業所,5702,-0.13430239411764033,False,0.05036021286804159,False,2005-11-17,False
日本軽金属ホールディングス,5703,-0.030865571165545485,False,0.01458350259404125,False,2000-01-04,False
ＪＭＣ,5704,-0.11761838231794368,False,0.14742413532303975,True,2016-11-29,False
三井金属鉱業,5706,-0.09938984809848277,False,0.019217289271663357,False,2000-01-04,False
東邦亜鉛,5707,-0.12435398483831095,False,0.027784638182267226,False,2000-01-04,False
三菱マテリアル,5711,-0.015046451209884348,False,0.03079831702782341,False,2000-01-04,False
住友金属鉱山,5713,-0.15324123249562674,False,0.13078737783637118,True,2000-01-04,False
ＤＯＷＡホールディングス,5714,-0.13390774883978182,False,0.05718919057508397,False,2000-01-04,False
古河機械金属,5715,-0.07793776859361563,False,0.04217750595265885,False,2000-01-04,False
エス・サイエンス,5721,-0.22380577808640031,False,-0.08615231970601746,False,2000-05-17,False
アサカ理研,5724,-0.03506365671419387,False,0.047678059528418755,False,2008-11-06,False
大阪チタニウムテクノロジーズ,5726,0.16651450981413182,False,0.11106467938895853,True,2002-03-08,False
東邦チタニウム,5727,-0.1330587381742093,False,0.13309106296125747,True,2001-01-01,False
日本精鉱,5729,-0.09936651725555364,False,0.050427848753757366,False,2001-01-04,False
ＵＡＣＪ,5741,-0.12649935398332465,False,0.017870254495604355,False,2005-12-02,False
エヌアイシ・オートテック,5742,0.00171224094308083,False,-0.018486357777103595,False,2006-06-23,False
日本伸銅,5753,-0.11353847134555743,False,0.058404610697110976,False,2001-01-04,False
ＣＫサンエツ,5757,-0.12595876409819254,False,0.06687769505321468,False,2017-03-21,False
日本電解,5759,-0.0763073266450816,False,-0.09454795921473926,False,2021-06-25,True
古河電気工業,5801,-0.042815628916924586,False,0.014480562229562066,False,2000-01-04,False
住友電気工業,5802,-0.07601270539373058,False,0.04429916308851619,False,2000-01-04,False
フジクラ,5803,-0.05469170098090207,False,0.08700197035661099,False,2000-01-04,False
ＳＷＣＣ,5805,-0.05908549155340811,False,0.050107359249393864,False,2001-01-01,False
タツタ電線,5809,-0.016172022008291004,False,0.027685600884898173,False,2001-01-01,False
オーナンバ,5816,-0.10958927453504404,False,0.05522829467911931,False,2005-09-29,False
ＪＭＡＣＳ,5817,0.015970865956289864,False,0.033721762365838265,False,2000-04-04,False
カナレ電気,5819,-0.08915182402620114,False,0.12960933504665823,True,2006-12-22,False
三ッ星,5820,-0.04307314311429485,False,0.01563722278515907,False,2000-01-04,False
平河ヒューテック,5821,-0.07589819140126845,False,0.09638778550148958,False,2006-05-02,False
ＳＢＩリーシングサービス,5834,-0.423583497161679,False,0.1017386030526635,True,2022-10-19,True
インテグラル,5842,-0.35051386080213776,False,1.3254591378633587,True,2023-09-20,True
全保連,5845,-0.08978445022225945,False,0.07984567642371886,False,2023-10-25,True
リョービ,5851,-0.1534493800188359,False,0.04320588058423803,False,2001-01-01,False
アーレスティ,5852,-0.026161420680107628,False,0.00018447828123004442,False,2001-01-01,False
エルアイイーエイチ,5856,-0.03574905797293796,False,-0.0011772649346164224,False,2005-09-29,False
ＡＲＥホールディングス,5857,-0.2210052874558355,False,0.06797766448167031,False,2001-01-04,False
ＳＴＧ,5858,-0.15056139037293925,False,0.041907238975264965,False,2019-06-26,True
エスネットワークス,5867,-0.11920839695175012,False,0.07500922671452734,False,2023-12-20,True
ロココ,5868,-0.06218773515445375,False,0.06696940315533315,False,2023-12-20,True
早稲田学習研究会,5869,-0.03631958089039844,False,0.20133171251087068,True,2023-12-22,True
ナルネットコミュニケーションズ,5870,-0.08675272015597657,False,0.07324891337477493,False,2023-12-25,True
ＳＯＬＩＺＥ,5871,-0.1114601125999527,False,0.044121308699765945,False,2024-02-07,True
クラダシ,5884,-0.33911996230687225,False,-0.05640609778935378,False,2023-06-30,True
ジーデップ・アドバンス,5885,-0.045087099323032565,False,0.14736780543364814,True,2023-06-30,True
ＤＡＩＷＡ　ＣＹＣＬＥ,5888,-0.13560397699954763,False,0.051957336947150594,False,2023-11-08,True
Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,5889,-0.2738749704785785,False,0.2735068007096393,True,2023-11-16,True
魁力屋,5891,-0.18164500299392744,False,0.06419077817912452,False,2023-12-15,True
ｙｕｔｏｒｉ,5892,-0.33938005056945286,False,-0.01927970510058431,False,2023-12-27,True
ダイケン,5900,0.0043370339307499855,False,0.04064548911989289,False,2000-01-04,False
東洋製罐グループホールディングス,5901,-0.04188867290829464,False,0.008164233878756104,False,2000-01-04,False
ホッカンホールディングス,5902,0.11886449532392895,False,-0.004879350843476404,False,2001-01-01,False
シンポ,5903,-0.027492431068695884,False,0.14969756558014155,True,2000-01-04,False
日本製罐,5905,-0.02286378720914935,False,0.01950927945583798,False,2001-01-04,False
エムケー精工,5906,-0.03595498743213451,False,0.06200296108291032,False,2000-01-04,False
コロナ,5909,-0.025396802846993194,False,0.02227690865412785,False,2001-01-04,False
横河ブリッジホールディングス,5911,-0.053667718384599716,False,0.0922481935890597,False,2001-01-01,False
駒井ハルテック,5915,-0.020237404452674485,False,0.007954288015707201,False,2001-01-01,False
瀧上工業,5918,-0.03357198204043036,False,0.019498307998066282,False,2001-01-04,False
川岸工業,5921,-0.08028541717362499,False,0.054435556998368564,False,2001-01-04,False
那須電機鉄工,5922,-0.004833153713784159,False,0.11095594345957166,True,2001-01-05,False
高田機工,5923,0.03709416886904626,False,0.023459106401591268,False,2001-01-01,False
アルメタックス,5928,0.02953605401430674,False,0.022409500432905273,False,2000-04-26,False
三和ホールディングス,5929,-0.08711111705391206,False,0.09573431674088129,False,2001-01-01,False
文化シヤッター,5930,-0.023629986511056262,False,0.04862460399941761,False,2001-01-01,False
三協立山,5932,-0.05154008653438099,False,0.007206015362393185,False,2013-01-15,False
アルインコ,5933,-0.027338250595903408,False,0.0398725671584929,False,2006-01-30,False
